time,ticker,volume,open,curr
2018-07-13T18:00:00Z,MPC,0,8,9
2018-07-13T18:00:00Z,MYNC,1000,12,12
2018-07-13T18:00:00Z,NAKR,22000,10,11
2018-07-13T18:00:00Z,NATN,3000,14,13
2018-07-13T18:00:00Z,PDSS,19449,17,18
2018-07-13T18:00:00Z,PEOP,8000,14,12
2018-07-13T18:00:00Z,POWR,0,7,7
2018-07-13T18:00:00Z,SHRX,417828,13,15
2018-07-13T18:00:00Z,SKBD,7000,14,13
2018-07-13T18:00:00Z,SKEI,0,7,6
2018-07-13T18:00:00Z,SMUG,2000,14,13
2018-07-13T18:00:00Z,SSS,13023,19,21
2018-07-13T18:00:00Z,STFP,3000,7,10
2018-07-13T18:00:00Z,SWNC,11407,17,19
2018-07-13T18:00:00Z,TAG,5285,67,71
2018-07-13T18:00:00Z,TNAH,1000,13,13
2018-07-13T18:00:00Z,TNPT,0,7,7
2018-07-13T18:00:00Z,TPEG,1000,14,13
2018-07-13T18:00:00Z,TPP,1000,12,12
2018-07-13T18:00:00Z,TSRC,3830,35,43
2018-07-13T18:00:00Z,UNIB,18033,18,20
2018-07-13T18:00:00Z,VPTS,206,1499,1488
2018-07-13T18:00:00Z,YIPP,994991,15,14
2018-07-13T18:30:00Z,AAVL,0,7,7
2018-07-13T18:30:00Z,ACFI,258000,11,10
2018-07-13T18:30:00Z,BB,0,6,9
2018-07-13T18:30:00Z,BOTT,4635,25,30
2018-07-13T18:30:00Z,BUZZ,2012,63,66
2018-07-13T18:30:00Z,CHIA,3348,43,52
2018-07-13T18:30:00Z,CHPS,0,6,7
2018-07-13T18:30:00Z,COFL,0,14,13
2018-07-13T18:30:00Z,CYBU,89834,10,11
2018-07-13T18:30:00Z,DROO,602826,16,14
2018-07-13T18:30:00Z,EEEEE,36332,10,11
2018-07-13T18:30:00Z,FAER,0,8,7
2018-07-13T18:30:00Z,FISH,5325,33,30
2018-07-13T18:30:00Z,HELT,3277,44,44
2018-07-13T18:30:00Z,HUW,2000,11,12
2018-07-13T18:30:00Z,KAUF,21930,24,20
2018-07-13T18:30:00Z,KBAT,382367,15,14
2018-07-13T18:30:00Z,KSON,358,1063,1079
2018-07-13T18:30:00Z,LDSC,88834,11,8
2018-07-13T18:30:00Z,LUPE,0,14,13
2018-07-13T18:30:00Z,MPC,0,8,9
2018-07-13T18:30:00Z,MYNC,1000,12,12
2018-07-13T18:30:00Z,NAKR,22000,10,11
2018-07-13T18:30:00Z,NATN,3000,14,13
2018-07-13T18:30:00Z,PDSS,19449,17,18
2018-07-13T18:30:00Z,PEOP,8000,14,12
2018-07-13T18:30:00Z,POWR,0,7,7
2018-07-13T18:30:00Z,SHRX,468127,13,15
2018-07-13T18:30:00Z,SKBD,7000,14,13
2018-07-13T18:30:00Z,SKEI,0,7,6
2018-07-13T18:30:00Z,SMUG,3000,14,14
2018-07-13T18:30:00Z,SSS,13023,19,22
2018-07-13T18:30:00Z,STFP,11000,7,10
2018-07-13T18:30:00Z,SWNC,12407,17,19
2018-07-13T18:30:00Z,TAG,5285,67,72
2018-07-13T18:30:00Z,TNAH,1000,13,13
2018-07-13T18:30:00Z,TNPT,0,7,7
2018-07-13T18:30:00Z,TPEG,1000,14,13
2018-07-13T18:30:00Z,TPP,1000,12,12
2018-07-13T18:30:00Z,TSRC,3830,35,42
2018-07-13T18:30:00Z,UNIB,19033,18,20
2018-07-13T18:30:00Z,VPTS,206,1499,1486
2018-07-13T18:30:00Z,YIPP,994991,15,14
2018-07-13T19:00:00Z,AAVL,0,7,7
2018-07-13T19:00:00Z,ACFI,263000,11,10
2018-07-13T19:00:00Z,BB,0,6,9
2018-07-13T19:00:00Z,BOTT,4635,25,30
2018-07-13T19:00:00Z,BUZZ,2012,63,67
2018-07-13T19:00:00Z,CHIA,3348,43,52
2018-07-13T19:00:00Z,CHPS,0,6,7
2018-07-13T19:00:00Z,COFL,0,14,13
2018-07-13T19:00:00Z,CYBU,89834,10,11
2018-07-13T19:00:00Z,DROO,602826,16,14
2018-07-13T19:00:00Z,EEEEE,36332,10,11
2018-07-13T19:00:00Z,FAER,0,8,7
2018-07-13T19:00:00Z,FISH,5325,33,28
2018-07-13T19:00:00Z,HELT,3280,44,44
2018-07-13T19:00:00Z,HUW,2000,11,12
2018-07-13T19:00:00Z,KAUF,21951,24,21
2018-07-13T19:00:00Z,KBAT,382367,15,14
2018-07-13T19:00:00Z,KSON,358,1063,1079
2018-07-13T19:00:00Z,LDSC,88834,11,8
2018-07-13T19:00:00Z,LUPE,0,14,13
2018-07-13T19:00:00Z,MPC,0,8,9
2018-07-13T19:00:00Z,MYNC,1000,12,12
2018-07-13T19:00:00Z,NAKR,23000,10,11
2018-07-13T19:00:00Z,NATN,3000,14,13
2018-07-13T19:00:00Z,PDSS,21459,17,18
2018-07-13T19:00:00Z,PEOP,8000,14,12
2018-07-13T19:00:00Z,POWR,0,7,7
2018-07-13T19:00:00Z,SHRX,539887,13,15
2018-07-13T19:00:00Z,SKBD,7000,14,13
2018-07-13T19:00:00Z,SKEI,0,7,6
2018-07-13T19:00:00Z,SMUG,3000,14,14
2018-07-13T19:00:00Z,SSS,14023,19,24
2018-07-13T19:00:00Z,STFP,19200,7,10
2018-07-13T19:00:00Z,SWNC,14407,17,19
2018-07-13T19:00:00Z,TAG,5285,67,72
2018-07-13T19:00:00Z,TNAH,1000,13,13
2018-07-13T19:00:00Z,TNPT,0,7,7
2018-07-13T19:00:00Z,TPEG,1000,14,13
2018-07-13T19:00:00Z,TPP,1000,12,12
2018-07-13T19:00:00Z,TSRC,3830,35,44
2018-07-13T19:00:00Z,UNIB,19043,18,20
2018-07-13T19:00:00Z,VPTS,206,1499,1485
2018-07-13T19:00:00Z,YIPP,994991,15,14
2018-07-13T19:30:00Z,AAVL,0,7,7
2018-07-13T19:30:00Z,ACFI,270000,11,10
2018-07-13T19:30:00Z,BB,0,6,9
2018-07-13T19:30:00Z,BOTT,4635,25,29
2018-07-13T19:30:00Z,BUZZ,2012,63,67
2018-07-13T19:30:00Z,CHIA,3348,43,52
2018-07-13T19:30:00Z,CHPS,0,6,7
2018-07-13T19:30:00Z,COFL,0,14,13
2018-07-13T19:30:00Z,CYBU,89834,10,11
2018-07-13T19:30:00Z,DROO,602826,16,14
2018-07-13T19:30:00Z,EEEEE,38332,10,10
2018-07-13T19:30:00Z,FAER,0,8,7
2018-07-13T19:30:00Z,FISH,5325,33,28
2018-07-13T19:30:00Z,HELT,3280,44,45
2018-07-13T19:30:00Z,HUW,2000,11,12
2018-07-13T19:30:00Z,KAUF,21951,24,21
2018-07-13T19:30:00Z,KBAT,382367,15,14
2018-07-13T19:30:00Z,KSON,358,1063,1081
2018-07-13T19:30:00Z,LDSC,88834,11,8
2018-07-13T19:30:00Z,LUPE,0,14,13
2018-07-13T19:30:00Z,MPC,0,8,9
2018-07-13T19:30:00Z,MYNC,1000,12,12
2018-07-13T19:30:00Z,NAKR,23000,10,11
2018-07-13T19:30:00Z,NATN,3000,14,13
2018-07-13T19:30:00Z,PDSS,21459,17,18
2018-07-13T19:30:00Z,PEOP,8000,14,12
2018-07-13T19:30:00Z,POWR,0,7,7
2018-07-13T19:30:00Z,SHRX,594087,13,15
2018-07-13T19:30:00Z,SKBD,7000,14,13
2018-07-13T19:30:00Z,SKEI,0,7,6
2018-07-13T19:30:00Z,SMUG,3000,14,14
2018-07-13T19:30:00Z,SSS,14023,19,23
2018-07-13T19:30:00Z,STFP,30200,7,10
2018-07-13T19:30:00Z,SWNC,14407,17,19
2018-07-13T19:30:00Z,TAG,5285,67,75
2018-07-13T19:30:00Z,TNAH,1000,13,13
2018-07-13T19:30:00Z,TNPT,0,7,7
2018-07-13T19:30:00Z,TPEG,1000,14,13
2018-07-13T19:30:00Z,TPP,1000,12,12
2018-07-13T19:30:00Z,TSRC,3830,35,46
2018-07-13T19:30:00Z,UNIB,19043,18,19
2018-07-13T19:30:00Z,VPTS,1206,1499,1482
2018-07-13T19:30:00Z,YIPP,994991,15,14
2018-07-13T20:00:00Z,AAVL,0,7,7
2018-07-13T20:00:00Z,ACFI,273000,11,10
2018-07-13T20:00:00Z,BB,0,6,9
2018-07-13T20:00:00Z,BOTT,4635,25,29
2018-07-13T20:00:00Z,BUZZ,3012,63,66
2018-07-13T20:00:00Z,CHIA,3348,43,52
2018-07-13T20:00:00Z,CHPS,0,6,7
2018-07-13T20:00:00Z,COFL,0,14,13
2018-07-13T20:00:00Z,CYBU,89834,10,11
2018-07-13T20:00:00Z,DROO,602826,16,14
2018-07-13T20:00:00Z,EEEEE,40332,10,10
2018-07-13T20:00:00Z,FAER,0,8,7
2018-07-13T20:00:00Z,FISH,6325,33,28
2018-07-13T20:00:00Z,HELT,3280,44,45
2018-07-13T20:00:00Z,HUW,2000,11,12
2018-07-13T20:00:00Z,KAUF,21951,24,21
2018-07-13T20:00:00Z,KBAT,382367,15,14
2018-07-13T20:00:00Z,KSON,358,1063,1079
2018-07-13T20:00:00Z,LDSC,88834,11,8
2018-07-13T20:00:00Z,LUPE,0,14,13
2018-07-13T20:00:00Z,MPC,0,8,9
2018-07-13T20:00:00Z,MYNC,1000,12,12
2018-07-13T20:00:00Z,NAKR,23000,10,11
2018-07-13T20:00:00Z,NATN,3000,14,13
2018-07-13T20:00:00Z,PDSS,21559,17,18
2018-07-13T20:00:00Z,PEOP,8000,14,12
2018-07-13T20:00:00Z,POWR,0,7,7
2018-07-13T20:00:00Z,SHRX,656637,13,15
2018-07-13T20:00:00Z,SKBD,7000,14,13
2018-07-13T20:00:00Z,SKEI,0,7,6
2018-07-13T20:00:00Z,SMUG,3000,14,14
2018-07-13T20:00:00Z,SSS,14023,19,24
2018-07-13T20:00:00Z,STFP,34200,7,10
2018-07-13T20:00:00Z,SWNC,14407,17,19
2018-07-13T20:00:00Z,TAG,6285,67,77
2018-07-13T20:00:00Z,TNAH,1000,13,13
2018-07-13T20:00:00Z,TNPT,0,7,7
2018-07-13T20:00:00Z,TPEG,1000,14,13
2018-07-13T20:00:00Z,TPP,1000,12,12
2018-07-13T20:00:00Z,TSRC,3830,35,44
2018-07-13T20:00:00Z,UNIB,19043,18,19
2018-07-13T20:00:00Z,VPTS,1206,1499,1485
2018-07-13T20:00:00Z,YIPP,994991,15,14
2018-07-13T20:30:00Z,AAVL,0,7,7
2018-07-13T20:30:00Z,ACFI,279000,11,10
2018-07-13T20:30:00Z,BB,0,6,9
2018-07-13T20:30:00Z,BOTT,4655,25,28
2018-07-13T20:30:00Z,BUZZ,3027,63,66
2018-07-13T20:30:00Z,CHIA,3358,43,52
2018-07-13T20:30:00Z,CHPS,0,6,7
2018-07-13T20:30:00Z,COFL,0,14,13
2018-07-13T20:30:00Z,CYBU,89834,10,11
2018-07-13T20:30:00Z,DROO,624486,16,15
2018-07-13T20:30:00Z,EEEEE,42332,10,10
2018-07-13T20:30:00Z,FAER,0,8,7
2018-07-13T20:30:00Z,FISH,7325,33,27
2018-07-13T20:30:00Z,HELT,3290,44,44
2018-07-13T20:30:00Z,HUW,2000,11,12
2018-07-13T20:30:00Z,KAUF,21961,24,22
2018-07-13T20:30:00Z,KBAT,382367,15,14
2018-07-13T20:30:00Z,KSON,359,1063,1078
2018-07-13T20:30:00Z,LDSC,88834,11,8
2018-07-13T20:30:00Z,LUPE,0,14,13
2018-07-13T20:30:00Z,MPC,0,8,9
2018-07-13T20:30:00Z,MYNC,1000,12,12
2018-07-13T20:30:00Z,NAKR,23000,10,12
2018-07-13T20:30:00Z,NATN,3000,14,13
2018-07-13T20:30:00Z,PDSS,22559,17,18
2018-07-13T20:30:00Z,PEOP,8000,14,12
2018-07-13T20:30:00Z,POWR,0,7,7
2018-07-13T20:30:00Z,SHRX,710637,13,15
2018-07-13T20:30:00Z,SKBD,7000,14,13
2018-07-13T20:30:00Z,SKEI,0,7,6
2018-07-13T20:30:00Z,SMUG,3000,14,14
2018-07-13T20:30:00Z,SSS,14028,19,23
2018-07-13T20:30:00Z,STFP,36200,7,10
2018-07-13T20:30:00Z,SWNC,14907,17,19
2018-07-13T20:30:00Z,TAG,6285,67,80
2018-07-13T20:30:00Z,TNAH,1000,13,13
2018-07-13T20:30:00Z,TNPT,0,7,7
2018-07-13T20:30:00Z,TPEG,1000,14,13
2018-07-13T20:30:00Z,TPP,1000,12,12
2018-07-13T20:30:00Z,TSRC,3830,35,42
2018-07-13T20:30:00Z,UNIB,19043,18,19
2018-07-13T20:30:00Z,VPTS,1206,1499,1485
2018-07-13T20:30:00Z,YIPP,994991,15,14
2018-07-13T21:00:00Z,AAVL,0,7,7
2018-07-13T21:00:00Z,ACFI,286000,11,9
2018-07-13T21:00:00Z,BB,0,6,9
2018-07-13T21:00:00Z,BOTT,4656,25,29
2018-07-13T21:00:00Z,BUZZ,3027,63,63
2018-07-13T21:00:00Z,CHIA,3358,43,52
2018-07-13T21:00:00Z,CHPS,0,6,7
2018-07-13T21:00:00Z,COFL,0,14,13
2018-07-13T21:00:00Z,CYBU,90834,10,11
2018-07-13T21:00:00Z,DROO,672686,16,15
2018-07-13T21:00:00Z,EEEEE,43332,10,9
2018-07-13T21:00:00Z,FAER,0,8,7
2018-07-13T21:00:00Z,FISH,7355,33,26
2018-07-13T21:00:00Z,HELT,3290,44,42
2018-07-13T21:00:00Z,HUW,2000,11,12
2018-07-13T21:00:00Z,KAUF,21961,24,22
2018-07-13T21:00:00Z,KBAT,382367,15,14
2018-07-13T21:00:00Z,KSON,359,1063,1076
2018-07-13T21:00:00Z,LDSC,88834,11,8
2018-07-13T21:00:00Z,LUPE,0,14,13
2018-07-13T21:00:00Z,MPC,0,8,9
2018-07-13T21:00:00Z,MYNC,1000,12,12
2018-07-13T21:00:00Z,NAKR,23000,10,12
2018-07-13T21:00:00Z,NATN,3000,14,14
2018-07-13T21:00:00Z,PDSS,22559,17,18
2018-07-13T21:00:00Z,PEOP,8000,14,12
2018-07-13T21:00:00Z,POWR,0,7,7
2018-07-13T21:00:00Z,SHRX,742797,13,15
2018-07-13T21:00:00Z,SKBD,7000,14,13
2018-07-13T21:00:00Z,SKEI,0,7,6
2018-07-13T21:00:00Z,SMUG,3000,14,14
2018-07-13T21:00:00Z,SSS,14228,19,25
2018-07-13T21:00:00Z,STFP,41200,7,10
2018-07-13T21:00:00Z,SWNC,14907,17,19
2018-07-13T21:00:00Z,TAG,6285,67,77
2018-07-13T21:00:00Z,TNAH,1000,13,13
2018-07-13T21:00:00Z,TNPT,0,7,7
2018-07-13T21:00:00Z,TPEG,1000,14,13
2018-07-13T21:00:00Z,TPP,1000,12,12
2018-07-13T21:00:00Z,TSRC,3830,35,40
2018-07-13T21:00:00Z,UNIB,19143,18,19
2018-07-13T21:00:00Z,VPTS,1682,1499,1488
2018-07-13T21:00:00Z,YIPP,994991,15,14
2018-07-13T21:30:00Z,AAVL,0,7,7
2018-07-13T21:30:00Z,ACFI,289000,11,10
2018-07-13T21:30:00Z,BB,0,6,9
2018-07-13T21:30:00Z,BOTT,4661,25,29
2018-07-13T21:30:00Z,BUZZ,3027,63,65
2018-07-13T21:30:00Z,CHIA,3768,43,51
2018-07-13T21:30:00Z,CHPS,0,6,7
2018-07-13T21:30:00Z,COFL,0,14,13
2018-07-13T21:30:00Z,CYBU,91834,10,11
2018-07-13T21:30:00Z,DROO,687686,16,14
2018-07-13T21:30:00Z,EEEEE,43332,10,9
2018-07-13T21:30:00Z,FAER,0,8,7
2018-07-13T21:30:00Z,FISH,7355,33,25
2018-07-13T21:30:00Z,HELT,3300,44,41
2018-07-13T21:30:00Z,HUW,2000,11,12
2018-07-13T21:30:00Z,KAUF,21981,24,23
2018-07-13T21:30:00Z,KBAT,382367,15,14
2018-07-13T21:30:00Z,KSON,400,1063,1075
2018-07-13T21:30:00Z,LDSC,88834,11,8
2018-07-13T21:30:00Z,LUPE,0,14,13
2018-07-13T21:30:00Z,MPC,0,8,9
2018-07-13T21:30:00Z,MYNC,1000,12,11
2018-07-13T21:30:00Z,NAKR,23000,10,12
2018-07-13T21:30:00Z,NATN,3000,14,14
2018-07-13T21:30:00Z,PDSS,24064,17,18
2018-07-13T21:30:00Z,PEOP,8000,14,13
2018-07-13T21:30:00Z,POWR,0,7,7
2018-07-13T21:30:00Z,SHRX,795307,13,15
2018-07-13T21:30:00Z,SKBD,7000,14,13
2018-07-13T21:30:00Z,SKEI,0,7,6
2018-07-13T21:30:00Z,SMUG,3000,14,14
2018-07-13T21:30:00Z,SSS,14238,19,24
2018-07-13T21:30:00Z,STFP,46200,7,11
2018-07-13T21:30:00Z,SWNC,15907,17,19
2018-07-13T21:30:00Z,TAG,6285,67,80
2018-07-13T21:30:00Z,TNAH,2000,13,13
2018-07-13T21:30:00Z,TNPT,0,7,7
2018-07-13T21:30:00Z,TPEG,1000,14,13
2018-07-13T21:30:00Z,TPP,1000,12,12
2018-07-13T21:30:00Z,TSRC,3830,35,41
2018-07-13T21:30:00Z,UNIB,19143,18,19
2018-07-13T21:30:00Z,VPTS,1682,1499,1486
2018-07-13T21:30:00Z,YIPP,994991,15,13
2018-07-13T22:00:00Z,AAVL,0,7,7
2018-07-13T22:00:00Z,ACFI,298000,11,10
2018-07-13T22:00:00Z,BB,0,6,9
2018-07-13T22:00:00Z,BOTT,5861,25,28
2018-07-13T22:00:00Z,BUZZ,3027,63,66
2018-07-13T22:00:00Z,CHIA,3768,43,54
2018-07-13T22:00:00Z,CHPS,0,6,7
2018-07-13T22:00:00Z,COFL,0,14,13
2018-07-13T22:00:00Z,CYBU,91834,10,12
2018-07-13T22:00:00Z,DROO,687686,16,14
2018-07-13T22:00:00Z,EEEEE,43332,10,9
2018-07-13T22:00:00Z,FAER,0,8,7
2018-07-13T22:00:00Z,FISH,7365,33,24
2018-07-13T22:00:00Z,HELT,4300,44,43
2018-07-13T22:00:00Z,HUW,3000,11,11
2018-07-13T22:00:00Z,KAUF,21981,24,24
2018-07-13T22:00:00Z,KBAT,382367,15,14
2018-07-13T22:00:00Z,KSON,400,1063,1075
2018-07-13T22:00:00Z,LDSC,88834,11,8
2018-07-13T22:00:00Z,LUPE,0,14,12
2018-07-13T22:00:00Z,MPC,0,8,9
2018-07-13T22:00:00Z,MYNC,1000,12,12
2018-07-13T22:00:00Z,NAKR,23000,10,12
2018-07-13T22:00:00Z,NATN,3000,14,14
2018-07-13T22:00:00Z,PDSS,27364,17,19
2018-07-13T22:00:00Z,PEOP,8000,14,13
2018-07-13T22:00:00Z,POWR,0,7,7
2018-07-13T22:00:00Z,SHRX,850607,13,15
2018-07-13T22:00:00Z,SKBD,7000,14,13
2018-07-13T22:00:00Z,SKEI,0,7,6
2018-07-13T22:00:00Z,SMUG,3000,14,14
2018-07-13T22:00:00Z,SSS,14238,19,23
2018-07-13T22:00:00Z,STFP,46200,7,11
2018-07-13T22:00:00Z,SWNC,16907,17,19
2018-07-13T22:00:00Z,TAG,6285,67,81
2018-07-13T22:00:00Z,TNAH,2000,13,13
2018-07-13T22:00:00Z,TNPT,0,7,7
2018-07-13T22:00:00Z,TPEG,1000,14,12
2018-07-13T22:00:00Z,TPP,1000,12,12
2018-07-13T22:00:00Z,TSRC,3830,35,43
2018-07-13T22:00:00Z,UNIB,19143,18,19
2018-07-13T22:00:00Z,VPTS,1682,1499,1486
2018-07-13T22:00:00Z,YIPP,994991,15,13
2018-07-13T22:30:00Z,AAVL,0,7,7
2018-07-13T22:30:00Z,ACFI,309000,11,10
2018-07-13T22:30:00Z,BB,0,6,9
2018-07-13T22:30:00Z,BOTT,5861,25,28
2018-07-13T22:30:00Z,BUZZ,4027,63,66
2018-07-13T22:30:00Z,CHIA,3768,43,56
2018-07-13T22:30:00Z,CHPS,0,6,7
2018-07-13T22:30:00Z,COFL,0,14,13
2018-07-13T22:30:00Z,CYBU,91834,10,11
2018-07-13T22:30:00Z,DROO,687686,16,14
2018-07-13T22:30:00Z,EEEEE,43332,10,9
2018-07-13T22:30:00Z,FAER,0,8,7
2018-07-13T22:30:00Z,FISH,8365,33,24
2018-07-13T22:30:00Z,HELT,4300,44,45
2018-07-13T22:30:00Z,HUW,4000,11,11
2018-07-13T22:30:00Z,KAUF,21981,24,24
2018-07-13T22:30:00Z,KBAT,382367,15,14
2018-07-13T22:30:00Z,KSON,400,1063,1074
2018-07-13T22:30:00Z,LDSC,88834,11,8
2018-07-13T22:30:00Z,LUPE,0,14,12
2018-07-13T22:30:00Z,MPC,0,8,9
2018-07-13T22:30:00Z,MYNC,1000,12,11
2018-07-13T22:30:00Z,NAKR,23000,10,12
2018-07-13T22:30:00Z,NATN,3000,14,14
2018-07-13T22:30:00Z,PDSS,28364,17,19
2018-07-13T22:30:00Z,PEOP,8000,14,13
2018-07-13T22:30:00Z,POWR,0,7,7
2018-07-13T22:30:00Z,SHRX,911558,13,15
2018-07-13T22:30:00Z,SKBD,7000,14,13
2018-07-13T22:30:00Z,SKEI,0,7,6
2018-07-13T22:30:00Z,SMUG,3000,14,14
2018-07-13T22:30:00Z,SSS,14238,19,24
2018-07-13T22:30:00Z,STFP,46200,7,11
2018-07-13T22:30:00Z,SWNC,16907,17,19
2018-07-13T22:30:00Z,TAG,6285,67,78
2018-07-13T22:30:00Z,TNAH,2000,13,13
2018-07-13T22:30:00Z,TNPT,0,7,7
2018-07-13T22:30:00Z,TPEG,1000,14,12
2018-07-13T22:30:00Z,TPP,1000,12,13
2018-07-13T22:30:00Z,TSRC,3830,35,41
2018-07-13T22:30:00Z,UNIB,19443,18,19
2018-07-13T22:30:00Z,VPTS,1682,1499,1483
2018-07-13T22:30:00Z,YIPP,994991,15,13
2018-07-13T23:00:00Z,AAVL,0,7,7
2018-07-13T23:00:00Z,ACFI,327000,11,10
2018-07-13T23:00:00Z,BB,0,6,9
2018-07-13T23:00:00Z,BOTT,5861,25,30
2018-07-13T23:00:00Z,BUZZ,5027,63,64
2018-07-13T23:00:00Z,CHIA,3768,43,57
2018-07-13T23:00:00Z,CHPS,0,6,7
2018-07-13T23:00:00Z,COFL,0,14,13
2018-07-13T23:00:00Z,CYBU,91834,10,11
2018-07-13T23:00:00Z,DROO,687686,16,14
2018-07-13T23:00:00Z,EEEEE,43332,10,9
2018-07-13T23:00:00Z,FAER,0,8,7
2018-07-13T23:00:00Z,FISH,8365,33,25
2018-07-13T23:00:00Z,HELT,4300,44,47
2018-07-13T23:00:00Z,HUW,5000,11,11
2018-07-13T23:00:00Z,KAUF,22981,24,24
2018-07-13T23:00:00Z,KBAT,382367,15,14
2018-07-13T23:00:00Z,KSON,400,1063,1073
2018-07-13T23:00:00Z,LDSC,88834,11,8
2018-07-13T23:00:00Z,LUPE,0,14,12
2018-07-13T23:00:00Z,MPC,0,8,9
2018-07-13T23:00:00Z,MYNC,2000,12,11
2018-07-13T23:00:00Z,NAKR,23000,10,12
2018-07-13T23:00:00Z,NATN,3000,14,14
2018-07-13T23:00:00Z,PDSS,28364,17,20
2018-07-13T23:00:00Z,PEOP,9000,14,13
2018-07-13T23:00:00Z,POWR,0,7,8
2018-07-13T23:00:00Z,SHRX,983068,13,15
2018-07-13T23:00:00Z,SKBD,7000,14,13
2018-07-13T23:00:00Z,SKEI,0,7,6
2018-07-13T23:00:00Z,SMUG,3000,14,14
2018-07-13T23:00:00Z,SSS,14238,19,23
2018-07-13T23:00:00Z,STFP,46200,7,11
2018-07-13T23:00:00Z,SWNC,16907,17,19
2018-07-13T23:00:00Z,TAG,6285,67,78
2018-07-13T23:00:00Z,TNAH,2000,13,13
2018-07-13T23:00:00Z,TNPT,0,7,7
2018-07-13T23:00:00Z,TPEG,1000,14,13
2018-07-13T23:00:00Z,TPP,1000,12,13
2018-07-13T23:00:00Z,TSRC,3830,35,43
2018-07-13T23:00:00Z,UNIB,19443,18,19
2018-07-13T23:00:00Z,VPTS,1682,1499,1486
2018-07-13T23:00:00Z,YIPP,994991,15,13
2018-07-13T23:30:00Z,AAVL,0,7,7
2018-07-13T23:30:00Z,ACFI,338000,11,10
2018-07-13T23:30:00Z,BB,0,6,9
2018-07-13T23:30:00Z,BOTT,5861,25,30
2018-07-13T23:30:00Z,BUZZ,5027,63,66
2018-07-13T23:30:00Z,CHIA,3768,43,57
2018-07-13T23:30:00Z,CHPS,0,6,7
2018-07-13T23:30:00Z,COFL,0,14,13
2018-07-13T23:30:00Z,CYBU,91834,10,11
2018-07-13T23:30:00Z,DROO,687686,16,14
2018-07-13T23:30:00Z,EEEEE,43332,10,9
2018-07-13T23:30:00Z,FAER,0,8,7
2018-07-13T23:30:00Z,FISH,8365,33,26
2018-07-13T23:30:00Z,HELT,4300,44,46
2018-07-13T23:30:00Z,HUW,5000,11,11
2018-07-13T23:30:00Z,KAUF,22981,24,25
2018-07-13T23:30:00Z,KBAT,382367,15,14
2018-07-13T23:30:00Z,KSON,400,1063,1074
2018-07-13T23:30:00Z,LDSC,88834,11,8
2018-07-13T23:30:00Z,LUPE,0,14,13
2018-07-13T23:30:00Z,MPC,0,8,9
2018-07-13T23:30:00Z,MYNC,3000,12,11
2018-07-13T23:30:00Z,NAKR,23000,10,12
2018-07-13T23:30:00Z,NATN,3000,14,14
2018-07-13T23:30:00Z,PDSS,28364,17,20
2018-07-13T23:30:00Z,PEOP,9000,14,13
2018-07-13T23:30:00Z,POWR,0,7,8
2018-07-13T23:30:00Z,SHRX,1043668,13,15
2018-07-13T23:30:00Z,SKBD,7000,14,13
2018-07-13T23:30:00Z,SKEI,0,7,6
2018-07-13T23:30:00Z,SMUG,4000,14,14
2018-07-13T23:30:00Z,SSS,14238,19,22
2018-07-13T23:30:00Z,STFP,46200,7,11
2018-07-13T23:30:00Z,SWNC,17907,17,19
2018-07-13T23:30:00Z,TAG,7285,67,80
2018-07-13T23:30:00Z,TNAH,2000,13,13
2018-07-13T23:30:00Z,TNPT,0,7,7
2018-07-13T23:30:00Z,TPEG,1000,14,13
2018-07-13T23:30:00Z,TPP,1000,12,13
2018-07-13T23:30:00Z,TSRC,3830,35,43
2018-07-13T23:30:00Z,UNIB,20443,18,19
2018-07-13T23:30:00Z,VPTS,1682,1499,1489
2018-07-13T23:30:00Z,YIPP,994991,15,13
2018-07-14T00:00:00Z,AAVL,0,7,7
2018-07-14T00:00:00Z,ACFI,346000,11,10
2018-07-14T00:00:00Z,BB,0,6,9
2018-07-14T00:00:00Z,BOTT,5878,25,31
2018-07-14T00:00:00Z,BUZZ,5027,63,69
2018-07-14T00:00:00Z,CHIA,3818,43,59
2018-07-14T00:00:00Z,CHPS,0,6,7
2018-07-14T00:00:00Z,COFL,0,14,13
2018-07-14T00:00:00Z,CYBU,91834,10,11
2018-07-14T00:00:00Z,DROO,687686,16,14
2018-07-14T00:00:00Z,EEEEE,43332,10,9
2018-07-14T00:00:00Z,FAER,0,8,7
2018-07-14T00:00:00Z,FISH,8365,33,27
2018-07-14T00:00:00Z,HELT,4350,44,48
2018-07-14T00:00:00Z,HUW,5000,11,11
2018-07-14T00:00:00Z,KAUF,22981,24,26
2018-07-14T00:00:00Z,KBAT,382367,15,14
2018-07-14T00:00:00Z,KSON,700,1063,1075
2018-07-14T00:00:00Z,LDSC,88834,11,8
2018-07-14T00:00:00Z,LUPE,0,14,13
2018-07-14T00:00:00Z,MPC,0,8,9
2018-07-14T00:00:00Z,MYNC,3000,12,11
2018-07-14T00:00:00Z,NAKR,23000,10,12
2018-07-14T00:00:00Z,NATN,3000,14,14
2018-07-14T00:00:00Z,PDSS,29364,17,20
2018-07-14T00:00:00Z,PEOP,9000,14,13
2018-07-14T00:00:00Z,POWR,0,7,8
2018-07-14T00:00:00Z,SHRX,1094323,13,15
2018-07-14T00:00:00Z,SKBD,7000,14,13
2018-07-14T00:00:00Z,SKEI,0,7,6
2018-07-14T00:00:00Z,SMUG,4000,14,14
